,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1.2421845381073227,0.8892237212317065,-2.0083317525436923,0.6024042720203093,0.5969114682140414,-0.15493890259070553,-1.3675064170413829,-0.8499763142963281,0.016791083741864752,-0.37719762576467053,-0.49418078287034456,0.23468718782338213,-0.20432458483802826,0.8890898082344431,-0.08304685296777341,-0.1465512999280212,0.631266890344858,0.7789383637670507,0.08143011242919733,-0.7106322356648738,0.19720862491295568,-0.003168229866837227,0.4402133860337739
1,-0.19183733848400755,-0.6274460591371137,0.810141098905607,-0.34236831909270304,-2.2621963770489075,0.40291154598407175,0.4792901802682466,3.139243782420317,0.8072667112044405,-1.0925804559225691,0.03065674848187259,2.0551609039589174,-0.6311105273345987,-0.07492622012428418,-0.7579444442771404,0.45184939373492594,-0.3994665725933175,0.5054412854949443,0.290388390168656,-0.3217379202185736,0.038601827969850656,-1.5891276021449228,-0.35089812705843637
2,1.5687181918146103,0.23712430970926848,-1.5901473607253582,0.9803278915596829,0.2084684120280256,-0.03155703764270516,0.26847781352947975,-0.7174604091083856,0.2429344147327952,-0.00809199632330941,-0.6844425655324916,-0.8234481550903561,0.13266450808299607,0.22730616733349412,-0.3376437918856362,0.05146845276120836,0.08779938394917147,-0.4974157814885716,0.654771376771286,-0.11810282075903494,0.9744103142502677,0.3339362983752462,-0.4516055084177937
3,-0.30907558522663203,1.145174331287752,1.0150592901787319,0.15246435819664958,-0.9106960676304927,-2.4679853126193803,-1.120479330166054,-1.8929116370754,1.945278250229835,0.826186030339867,1.4610338656433293,0.18737783579984071,1.5151902343250578,-1.5784712797465956,-0.10832606832734167,-0.7091562029346712,1.2167923961038478,0.85752258325468,0.07311536512934336,-0.8792402235119672,0.34879143909117094,-1.4826423049470474,0.8349530149880557
4,4.294108814930451,1.2595202689903582,-1.020174737161657,0.5598142093272618,-0.1318977836355869,-0.3788603801640921,0.5972736343000214,-0.13990154181179132,0.7585631484882887,-0.3362858274708797,-0.4668233134341561,-1.5167683547949844,-0.23290576823934475,0.09446011592677651,-0.21541410761062804,0.39582100821765076,-0.49863955011828387,-0.9619157018752649,1.1440476471927499,-0.02992155377259944,-0.4363895915473305,0.28838344361363666,0.37074325318354084
5,-1.065321648948709,-1.3457900153558078,-1.8721775724339538,0.058073328877367145,-0.8868664075980836,0.1415142334834994,-0.5192743466232793,1.8771657904606212,0.7903599896560568,1.533387448687153,-5.751455326761186,-1.8634010258206053,6.734449785005226,3.0985319070604365,4.423354038616967,-2.233795643497828,-0.06328406840818923,-1.2200452184799815,1.1001093089807323,-0.7763369596412923,-1.5812204784388673,-0.9867920980929746,0.8534624841744531
6,2.656246583110755,-1.818639931548475,0.3954820482808493,-0.7154525774048983,0.554659116326382,0.647917036131468,0.3706512613903449,0.32087886805733434,0.8365410183701618,-0.09330601808692876,0.31966923828323757,-0.6345381628703215,-0.19677408375186603,-0.025774162078449153,-0.1389393074146349,0.4070148200009487,-0.3970212193377799,-0.4224176307942742,-0.1371619027974143,-0.4034323654157428,-0.08921172928167553,-0.7431795825696471,0.19896415419415459
7,1.8714387428934867,1.5800806095924995,0.011745036456916783,1.9171680398276973,-0.7963067007611432,0.40053863688685687,-0.039068816063399965,-0.3135949803399102,0.8098814694895197,1.0316475998917534,1.9311782406689557,-2.022822304159278,1.453769520066493,-2.0813015622263333,-0.13384186102981732,-1.4343166649473438,0.6321812417115633,-0.7834032171918458,1.2784512106960266,1.780149381738307,-0.6427244609049773,-0.5772991297821092,0.7395421735539787
8,-0.08601991328450553,2.464450187088134,1.6730451875634844,-1.2114295101853707,1.2221016800304005,-2.750260655531061,-0.5110707641066666,0.1909695263414679,0.052247072368826517,0.9869059811495824,1.7534571138739319,0.35966394762965265,1.347935962855833,-1.8977195455014004,0.16220232807755597,-1.2743437465099048,-0.43443247649278244,0.04106298182111374,0.4815013760144303,-0.371245941752267,-0.17091788104220873,-1.6144689759122617,-1.0701728779370876
9,-2.9444985055815547,0.5425375904635766,0.5758744469799876,0.9213493961963148,3.129278307035636,-1.6227310779739785,0.1279380484457942,0.5521622236009351,-1.2123490502805752,1.2466816876529154,1.058234016140304,1.3709710409429792,1.3412768996365758,-1.242170721548331,0.5054484216196516,-0.5087223389961361,-1.7347800444822614,1.9121209390564702,0.49854474535205806,-1.2763349057704685,-1.0075487131802632,-1.0467342477275237,-2.778262023803097
10,-2.522086128198509,-1.1361251968465627,0.5338848707079871,-0.2524321792295913,0.4575041450372081,-0.6604114305227928,-0.9783412886661397,-0.6969217162047825,-0.19035181075699795,-0.7779585113491703,-0.09374287378366956,0.04607948652776386,-0.07561557244681133,1.1043284439833911,0.14811571880003327,0.2489903641003415,0.011584314535951466,0.7942542226510704,-0.20358091365848502,-0.24369093591603994,0.15220152919824084,-0.35037000092690684,0.10658360603875787
