,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,2.593773719852969,-2.782596638584895,0.9402869307693487,0.4817896011963487,-0.8781223952927685,0.34640752727606317,0.6328888756603498,-0.9013226940895447,1.1137731051274424,-0.9465259555708228,-1.5208531301073323,1.2931393104812303,-0.09511075085115457,0.6361099928033158,1.0807538954442026,-0.44666378371388304,0.24170042957266624,0.15669938432075106,0.7398168191090219,-0.26715441542119106,0.3503196100258487,0.09895791140318325,0.14819728958456094,0.5100593150696661,0.05205191659859864,0.6492444247763247,0.8885065673878199,0.5822202292901597,-0.44810681510898065,-0.0830522065808286,-1.1824443032683893,-0.024595981416759036,0.5704407715036875,-0.21485538644942362,0.3147441138465991,-0.15947764462224476,-0.2108962201013448,0.08133282213790907,-0.5840869664236269,-0.2924040609617047,0.328101288187516,0.5015701450815598,0.09076700229710144,0.46796565142963015,-0.64415299796759,-0.3106619098664253,0.14835674474556224,-0.3419368360291377,-0.2498504892663269,0.005398391207300256
1,0.5820090633867409,-0.09414177937925343,-1.1164709226542127,-1.7976213274590753,-0.7417860985696818,-0.4293878253986201,0.9704307453615181,0.04802894084432554,-0.5645965704371749,0.20625400625051477,0.9271739450311168,-1.0976072800683712,-0.16187552572229288,-0.5553735175828406,1.0458588853230106,0.7744541762933451,-0.817971031256205,1.021816826975836,0.3597718280957362,-0.08664554976624285,-0.5654828202824774,1.2453431594917064,-0.6529880233175703,2.184861938623739,-0.4026411902990039,-0.3629082483794166,1.0637633176891736,-0.828909348548457,-1.1620906622136105,1.327209784635691,-0.83304482016511,-0.4320908885175688,-1.9234234383371709,1.6372506491835808,1.278789098443463,-1.0508892064468556,1.0343540003588192,-0.46654195170152285,0.8722944572213912,0.42975643796736873,-0.24971544720415176,-0.5043753807401036,0.13171584409351267,0.03167229841125852,0.5424713353601821,-0.7873344338821674,-0.5923665981874852,-0.17995185626518986,1.0208821051084334,-0.12909167256757798
2,3.440093280742279,-1.932164411753771,-0.1039882980547088,0.700053804944085,-0.8038222958606677,-0.5147614022842328,0.6741553077902845,-0.6715928915412562,0.5986318799984544,-1.0122180743216673,-0.9137127903390955,1.2981927480862459,0.4517004978718037,0.2937727934975812,0.4508842560093833,0.30914527824260324,-0.5094921862910403,0.9319077907878582,-0.3249898897494455,-0.28805453845072515,0.11361492025584889,-0.4550448198385684,0.2952463698971759,-0.05517411651010436,-0.09030710056440348,-0.29776717492909316,0.4683225033239383,0.8901031562313444,-0.4910218986084899,-0.4174011626872283,-0.2467666037787944,0.4081785346787293,-0.45246706017617366,-0.27475543260158625,0.49029565662640545,0.24197403131787948,0.14337298501530354,0.26909307826015005,0.029957119065366765,-0.575392282766139,0.20065052569119796,0.3955646603171806,0.42381418597255893,0.6091482500261018,-0.3362939090591118,0.493943070526854,0.3587884974140652,-0.05059733707188836,-0.5526069898750587,0.38280104937043735
3,-0.7331284176082723,0.8460482964566661,1.3188194170011385,-1.2219751466059208,-1.9836413764058196,-0.5458555285916289,-1.7233733128489535,1.6564110091860045,-0.25455386064728097,-0.1661903632766548,-0.3201808417469999,-0.5129135629827559,0.2121686710764667,-0.8668561235756188,-0.2574952026629984,0.6460024568061054,-1.6321694089149659,-0.4086909049747085,0.10889495743998259,-0.06142000065100929,-0.6782080020198064,0.3241300815266113,-0.7058000814695031,-0.8274845549403943,2.9620715939567486,2.013169735513678,-1.6621182657446476,0.9530353750745807,-0.9453242627024959,1.6391307034253146,-2.1906030443184314,-0.029181042446503914,0.8324189068944087,-0.7571620368290362,-0.23466457081914946,1.7485308623799871,0.21030011743936627,0.30033076601421854,0.623084363485553,-0.5374293207921361,1.6024882232507993,0.30475037258314625,0.8418531840041809,-0.34306258272013057,-0.1452461836643621,-1.187971682731048,-1.5302741783968534,0.2645940266069641,0.013041338837973756,1.1899575889654523
4,5.386998368191475,-0.7368356982085247,1.5885867674948098,0.25533617702664013,-0.8516488326313015,-0.5953671595754922,0.26754306158209873,-0.8556332504814868,0.6306416448068816,-0.5697621318914506,-1.1186647198993476,0.9086563840755916,0.0006429576561858122,-0.05078844950401549,0.6843286514915398,0.684989371211937,-0.3696189306079881,0.8400876575764716,-0.32646129736915064,-0.5308008124054618,-0.5666505491074396,-0.42120109632262215,0.2091537761591807,-0.21705224775767332,-0.7257544397433523,-0.198437652620542,0.05876808648424893,0.932697579829289,0.6678828970018562,-0.4167192464939819,0.08852876800718382,0.9614400054127359,-0.599867331635732,-0.3626939186079895,0.2564930664115092,0.24135948631452941,0.5242474235888551,0.5984770418953919,0.521305110933418,-0.4152199308474726,0.35748429652317465,-0.12386143094681996,0.01581697033968238,1.1495673685725198,-0.027097023114394776,-0.08996142509953693,-0.06084405433694128,0.1644109509601575,-0.3441805980714639,-0.13042053718302796
5,-1.0671606774613371,-1.266095126431425,-1.2758478938044833,-0.43170890964245484,-1.513595458722852,-0.442035896218799,1.414582905902848,0.42929348796347033,2.4137703731381803,2.490994630904686,-0.707851476820513,1.9261313699050315,1.2486141240239377,-0.22438834105202318,0.7733001658015433,-0.049386400185444566,-0.5820916636600304,0.9815055479076253,-1.6215787394358887,0.5766431615881693,2.739400219964958,1.8502209571885515,6.57598803933389,1.9074988357084621,-2.422082473325689,-0.9045671486427826,-5.339502893046938,-1.781011201440756,1.761299381639066,-1.6564526696031865,-2.7781906118848827,0.5654716308620801,1.5991425799412506,0.6755241215060709,0.7559344500057494,-0.515439480919121,0.28414797939229774,-0.4251991897831272,0.6380425828167742,-1.3934965805916115,0.44965708137482757,1.1158491905587142,1.332224356907756,1.7046740719309774,0.8583925870947908,-1.5898078086694851,-1.1517726455530801,-0.0020251051480633547,-0.6183673458186046,-0.5366665650228641
6,4.035502530141637,-0.8772120916500866,-1.1148655246503674,-1.3094244070332621,0.80965069346062,0.36377175701530395,0.2892322749162652,-0.19556272322592808,0.7262360777845598,-1.194222498386085,0.2464401786601325,0.173256700387783,0.5435612997215495,-0.728614724792131,-0.26784371989858496,-0.33519152307223343,-0.15001092533817295,1.2275602402801513,-0.3937685662373504,-0.2112307852788816,-0.6292681191658835,-0.34686363652638963,-0.1288717191914294,0.3684539537312495,0.0029344236497037854,-0.3149231176488045,0.25863293117957764,0.40205523846534047,0.5001393063693126,0.16110790562121288,0.16994833488300456,-0.014184150752447179,0.15665675329579506,-0.3454447352754831,0.3296776799973708,-0.5763576807320959,0.38678503220928667,-0.11191865988464071,0.33878216730021926,0.37455491161260224,-0.10075327011333118,-0.1216687743244016,0.14578928277495937,0.47132064931791867,-0.06738091468155943,-0.8786237220773452,-0.25039482348120373,0.5036707796516393,0.1626795875839412,0.22484931740705894
7,2.051122925865684,1.3536548145416885,1.4193242380132423,0.7312937392064675,-1.778985156781411,-0.7704915432034252,1.6808553850521546,-0.6092871301637276,0.9262777729309469,1.373387423815997,0.636346554435253,0.8926841796591998,2.911013305228216,-0.38056765021045724,-0.8972111106791903,0.5378132342743721,-1.514590277899205,-0.6130922102768245,-0.22317327748525204,-0.5134719845447514,-0.6467127789107598,-0.006077286794129457,0.3542562480082653,-1.2458887646832053,0.2023341998393329,0.478483815892226,-0.731509143135269,1.370491299959087,0.7581238498642063,1.2971692174014091,-0.026146758957081295,0.6691651777483679,-1.3902900564836713,1.0432711937496078,-0.2121958005378779,1.0778888145962018,1.4503137792803642,-0.18437633754781876,-0.08054466019016004,-1.9357222311829114,0.7299014019762734,-2.069421718946578,0.5793328854070786,0.8396127743492279,0.0958787166203342,-1.9242811265544153,-0.769321133872758,-1.5073256079744646,-0.44626033324804554,0.15842177701511598
8,-2.650969125548408,2.1690066546355835,3.803927417893065,-1.049189933227588,1.45180471401809,-0.24511527350379247,-2.4066368425244913,1.519066796254137,0.5070308551470349,0.09565127403104312,-0.8068250732376275,-0.7119349730073269,1.2816405168797769,-1.2059115472422035,-0.6191166461469374,-0.9097020289460584,-1.0942494361061612,0.8087608232733148,0.7906756663814668,2.5486112801494096,-0.1959533837589297,-0.4371835282739746,-0.07124485105425685,0.8763013205830998,1.6183866561497864,-0.9057704573470828,-0.4205624027550017,1.5118313296259691,1.878346645565888,1.1833987942683846,-2.4177634713791165,-0.8370781461899995,-1.6331200060978217,-0.5462826019919929,-0.3170096809273782,-0.9052861726992464,0.29027483276637966,-1.1272457093637684,-2.10829793391706,-0.2492778677095067,2.022131239621497,-1.0983266082899275,0.7012251025368045,-0.6163894456608094,0.5202644567991812,0.9402600554861301,-0.27135308803094266,-1.7367187046063859,0.1965965750245871,0.5274054276795775
9,-2.971328526415797,0.0068281571291502275,-0.24705113067198445,1.5111238025834837,0.9218207460706355,0.6185390207379419,0.1084518466096331,-0.41244317854720075,1.4793869885040707,0.960844318239344,0.9299664787466287,-0.3574514834355302,1.0793556857737712,-2.0953902083897127,0.83644166901436,-0.32115415655200485,-0.999944069730136,-1.1135051879249507,0.0940237587657661,3.2405471295567274,0.3256649211262311,-1.0197709060554714,-1.1394561582678662,1.4847837081285824,1.2972018248482933,-1.1478634886570165,-0.9775911263177444,2.3563802055883363,0.2111788165098482,-0.08853087845407873,-2.273226691626023,-1.7274336843680067,-0.8617315349495661,-0.7258236086623184,2.4051635612557623,0.2748479661432996,-0.16961805105028424,-0.5059446875557032,-1.1250968226437816,1.1651571263498355,0.8402792494201748,0.5869478863832556,-0.005876866987796531,-0.25555484806684253,0.8248387429406832,0.2100018077478803,-0.5777748798136454,0.017031343966229257,-0.06905399408824794,-0.6875551094989664
